sttdis,grpcomb,node001,node002,node003,node004,node005,node006,node007,node008,node009,node010,node011,node012,node013,node014,node015,node016,node017,node018,node019,node020,node021,node022,node023,node024,node025,node026,node027
V2.0,' 'V2.0' ' ' 'A3.0' ' ' 'V2.23' ' ' 'S14.21' ','V2.0','V2.0' 'A3.0','V2.0' 'A3.0' 'V2.23','V2.0' 'A3.0' 'V2.23' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A3.0' ' ' 'V2.56.0' ','V2.0','V2.0' 'A3.0','V2.0' 'A3.0' 'V2.56.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A5.0' ','V2.0','V2.0' 'A5.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A6.0' ','V2.0','V2.0' 'A6.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A6.0' ' ' 'A6.2' ','V2.0','V2.0' 'A6.0','V2.0' 'A6.0' 'A6.2', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A6.0' ' ' 'K2.0' ' ' 'V2.23' ','V2.0','V2.0' 'A6.0','V2.0' 'A6.0' 'K2.0','V2.0' 'A6.0' 'K2.0' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A6.0' ' ' 'MS G1.0' ' ' 'M18.11.2' ' ' 'V2.10' ','V2.0','V2.0' 'A6.0','V2.0' 'A6.0' 'MS G1.0','V2.0' 'A6.0' 'MS G1.0' 'M18.11.2','V2.0' 'A6.0' 'MS G1.0' 'M18.11.2' 'V2.10', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A6.0' ' ' 'N2.21.0' ' ' 'U1.0' ' ' 'S3.3' ' ' 'P5.0' ' ' 'M2.0' ','V2.0','V2.0' 'A6.0','V2.0' 'A6.0' 'N2.21.0','V2.0' 'A6.0' 'N2.21.0' 'U1.0','V2.0' 'A6.0' 'N2.21.0' 'U1.0' 'S3.3','V2.0' 'A6.0' 'N2.21.0' 'U1.0' 'S3.3' 'P5.0','V2.0' 'A6.0' 'N2.21.0' 'U1.0' 'S3.3' 'P5.0' 'M2.0', , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A6.0' ' ' 'S14.21' ' ' 'V2.63' ','V2.0','V2.0' 'A6.0','V2.0' 'A6.0' 'S14.21','V2.0' 'A6.0' 'S14.21' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A6.0' ' ' 'S2.19.1' ' ' 'A12.10' ','V2.0','V2.0' 'A6.0','V2.0' 'A6.0' 'S2.19.1','V2.0' 'A6.0' 'S2.19.1' 'A12.10', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A6.2' ' ' 'K10.38A' ','V2.0','V2.0' 'A6.2','V2.0' 'A6.2' 'K10.38A', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A7.0' ' ' 'A7A.0' ' ' 'V2.10' ' ' 'V2.63' ','V2.0','V2.0' 'A7.0','V2.0' 'A7.0' 'A7A.0','V2.0' 'A7.0' 'A7A.0' 'V2.10','V2.0' 'A7.0' 'A7A.0' 'V2.10' 'V2.63', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A8.0' ' ' 'A8.4' ' ' 'A15.0' ' ' 'M5.3' ' ' 'P5.0' ' ' 'k12.0' ' ' 'M2.0' ','V2.0','V2.0' 'A8.0','V2.0' 'A8.0' 'A8.4','V2.0' 'A8.0' 'A8.4' 'A15.0','V2.0' 'A8.0' 'A8.4' 'A15.0' 'M5.3','V2.0' 'A8.0' 'A8.4' 'A15.0' 'M5.3' 'P5.0','V2.0' 'A8.0' 'A8.4' 'A15.0' 'M5.3' 'P5.0' 'k12.0','V2.0' 'A8.0' 'A8.4' 'A15.0' 'M5.3' 'P5.0' 'k12.0' 'M2.0', , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A9.0' ','V2.0','V2.0' 'A9.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'A9.2' ' ' 'S16.30.26' ','V2.0','V2.0' 'A9.2','V2.0' 'A9.2' 'S16.30.26', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'B3.0' ','V2.0','V2.0' 'B3.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'B3.1.2' ' ' 'V2.23' ','V2.0','V2.0' 'B3.1.2','V2.0' 'B3.1.2' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'B5' ','V2.0','V2.0' 'B5', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'B5' ' ' 'M6.0' ' ' 'V2.10' ' ' 'V5.1' ' ' 'S3.0' ' ' 'K4.19' ' ' 'A6.0' ' ' 'M16.0' ','V2.0','V2.0' 'B5','V2.0' 'B5' 'M6.0','V2.0' 'B5' 'M6.0' 'V2.10','V2.0' 'B5' 'M6.0' 'V2.10' 'V5.1','V2.0' 'B5' 'M6.0' 'V2.10' 'V5.1' 'S3.0','V2.0' 'B5' 'M6.0' 'V2.10' 'V5.1' 'S3.0' 'K4.19','V2.0' 'B5' 'M6.0' 'V2.10' 'V5.1' 'S3.0' 'K4.19' 'A6.0','V2.0' 'B5' 'M6.0' 'V2.10' 'V5.1' 'S3.0' 'K4.19' 'A6.0' 'M16.0', , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'B5' ' ' 'MS G1.0' ','V2.0','V2.0' 'B5','V2.0' 'B5' 'MS G1.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'C1.0' ','V2.0','V2.0' 'C1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'D0.0' ' ' 'P5.0' ','V2.0','V2.0' 'D0.0','V2.0' 'D0.0' 'P5.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'D0.0' ' ' 'S3.0' ','V2.0','V2.0' 'D0.0','V2.0' 'D0.0' 'S3.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'D1.0' ','V2.0','V2.0' 'D1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'D1.0' ' ' 'S14.0' ','V2.0','V2.0' 'D1.0','V2.0' 'D1.0' 'S14.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'G8.0' ' ' 'K3.0' ' ' 'k12.5' ' ' 'k12.0' ' ' 'N4.40.20.1' ' ' 'S4.0' ' ' 'N2.21.0' ' ' 'S16.30.0' ' ' 'N4.0' ' ' 'S16.30.9' ' ' 'A6.0' ' ' 'K9.0' ','V2.0','V2.0' 'G8.0','V2.0' 'G8.0' 'K3.0','V2.0' 'G8.0' 'K3.0' 'k12.5','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0' 'N4.40.20.1','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0' 'N4.40.20.1' 'S4.0','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0' 'N4.40.20.1' 'S4.0' 'N2.21.0','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0' 'N4.40.20.1' 'S4.0' 'N2.21.0' 'S16.30.0','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0' 'N4.40.20.1' 'S4.0' 'N2.21.0' 'S16.30.0' 'N4.0','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0' 'N4.40.20.1' 'S4.0' 'N2.21.0' 'S16.30.0' 'N4.0' 'S16.30.9','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0' 'N4.40.20.1' 'S4.0' 'N2.21.0' 'S16.30.0' 'N4.0' 'S16.30.9' 'A6.0','V2.0' 'G8.0' 'K3.0' 'k12.5' 'k12.0' 'N4.40.20.1' 'S4.0' 'N2.21.0' 'S16.30.0' 'N4.0' 'S16.30.9' 'A6.0' 'K9.0', , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'G9.0' ','V2.0','V2.0' 'G9.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'G9.7' ' ' 'A9.4' ' ' 'M2.0' ','V2.0','V2.0' 'G9.7','V2.0' 'G9.7' 'A9.4','V2.0' 'G9.7' 'A9.4' 'M2.0', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'H2.0' ' ' 'P5.0' ' ' 'S13.11' ' ' 'V2.34.0' ' ' 'V2.63' ','V2.0','V2.0' 'H2.0','V2.0' 'H2.0' 'P5.0','V2.0' 'H2.0' 'P5.0' 'S13.11','V2.0' 'H2.0' 'P5.0' 'S13.11' 'V2.34.0','V2.0' 'H2.0' 'P5.0' 'S13.11' 'V2.34.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'J1.0' ','V2.0','V2.0' 'J1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'J1.0' ' ' 'S14.21' ' ' 'S16.1' ' ' 'V2.63' ','V2.0','V2.0' 'J1.0','V2.0' 'J1.0' 'S14.21','V2.0' 'J1.0' 'S14.21' 'S16.1','V2.0' 'J1.0' 'S14.21' 'S16.1' 'V2.63', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K10.29' ','V2.0','V2.0' 'K10.29', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K10.32' ','V2.0','V2.0' 'K10.32', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K10.38A' ' ' 'A12.0' ' ' 'V2.23' ' ' 'S2.10' ','V2.0','V2.0' 'K10.38A','V2.0' 'K10.38A' 'A12.0','V2.0' 'K10.38A' 'A12.0' 'V2.23','V2.0' 'K10.38A' 'A12.0' 'V2.23' 'S2.10', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K10.38A' ' ' 'V2.2' ','V2.0','V2.0' 'K10.38A','V2.0' 'K10.38A' 'V2.2', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.0' ','V2.0','V2.0' 'K2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.0' ' ' 'A1.0' ' ' 'Y1' ' ' 'J1.0' ' ' 'A6.0' ' ' 'K7.0' ' ' 'A16.0' ' ' 'N4.19' ','V2.0','V2.0' 'K2.0','V2.0' 'K2.0' 'A1.0','V2.0' 'K2.0' 'A1.0' 'Y1','V2.0' 'K2.0' 'A1.0' 'Y1' 'J1.0','V2.0' 'K2.0' 'A1.0' 'Y1' 'J1.0' 'A6.0','V2.0' 'K2.0' 'A1.0' 'Y1' 'J1.0' 'A6.0' 'K7.0','V2.0' 'K2.0' 'A1.0' 'Y1' 'J1.0' 'A6.0' 'K7.0' 'A16.0','V2.0' 'K2.0' 'A1.0' 'Y1' 'J1.0' 'A6.0' 'K7.0' 'A16.0' 'N4.19', , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.0' ' ' 'G3.0' ','V2.0','V2.0' 'K2.0','V2.0' 'K2.0' 'G3.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.0' ' ' 'N2.21.0' ' ' 'S2.10' ','V2.0','V2.0' 'K2.0','V2.0' 'K2.0' 'N2.21.0','V2.0' 'K2.0' 'N2.21.0' 'S2.10', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.0' ' ' 'S2.10' ','V2.0','V2.0' 'K2.0','V2.0' 'K2.0' 'S2.10', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.0' ' ' 'S4.0' ' ' 'V5.0' ','V2.0','V2.0' 'K2.0','V2.0' 'K2.0' 'S4.0','V2.0' 'K2.0' 'S4.0' 'V5.0', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.0' ' ' 'U4.0' ','V2.0','V2.0' 'K2.0','V2.0' 'K2.0' 'U4.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.0' ' ' 'V2.63' ','V2.0','V2.0' 'K2.0','V2.0' 'K2.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K2.1' ' ' 'N2.18' ' ' 'V2.34.0' ','V2.0','V2.0' 'K2.1','V2.0' 'K2.1' 'N2.18','V2.0' 'K2.1' 'N2.18' 'V2.34.0', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K3.0' ','V2.0','V2.0' 'K3.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K3.0' ' ' 'S3.0' ' ' 'S13.11' ' ' 'A6.0' ' ' 'S15.48' ' ' 'K2.0' ' ' 'V2.2' ' ' 'V2.63' ' ' 'S14.1' ','V2.0','V2.0' 'K3.0','V2.0' 'K3.0' 'S3.0','V2.0' 'K3.0' 'S3.0' 'S13.11','V2.0' 'K3.0' 'S3.0' 'S13.11' 'A6.0','V2.0' 'K3.0' 'S3.0' 'S13.11' 'A6.0' 'S15.48','V2.0' 'K3.0' 'S3.0' 'S13.11' 'A6.0' 'S15.48' 'K2.0','V2.0' 'K3.0' 'S3.0' 'S13.11' 'A6.0' 'S15.48' 'K2.0' 'V2.2','V2.0' 'K3.0' 'S3.0' 'S13.11' 'A6.0' 'S15.48' 'K2.0' 'V2.2' 'V2.63','V2.0' 'K3.0' 'S3.0' 'S13.11' 'A6.0' 'S15.48' 'K2.0' 'V2.2' 'V2.63' 'S14.1', , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K4.0' ' ' 'M10.1' ' ' 'A6.2' ' ' 'MS G1.0' ' ' 'S13.11' ' ' 'V2.10' ' ' 'K4.13' ','V2.0','V2.0' 'K4.0','V2.0' 'K4.0' 'M10.1','V2.0' 'K4.0' 'M10.1' 'A6.2','V2.0' 'K4.0' 'M10.1' 'A6.2' 'MS G1.0','V2.0' 'K4.0' 'M10.1' 'A6.2' 'MS G1.0' 'S13.11','V2.0' 'K4.0' 'M10.1' 'A6.2' 'MS G1.0' 'S13.11' 'V2.10','V2.0' 'K4.0' 'M10.1' 'A6.2' 'MS G1.0' 'S13.11' 'V2.10' 'K4.13', , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K4.0' ' ' 'S17.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ','V2.0','V2.0' 'K4.0','V2.0' 'K4.0' 'S17.0','V2.0' 'K4.0' 'S17.0' 'P5.0','V2.0' 'K4.0' 'S17.0' 'P5.0' 'V2.10','V2.0' 'K4.0' 'S17.0' 'P5.0' 'V2.10' 'V2.23', , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K6.4' ','V2.0','V2.0' 'K6.4', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K7.0' ','V2.0','V2.0' 'K7.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K9.0' ','V2.0','V2.0' 'K9.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K9.0' ' ' 'P5.0' ' ' 'S2.23' ' ' 'A3.0' ' ' 'N4.0' ' ' 'A5.0' ' ' 'S14.0' ' ' 'V2.34.0' ' ' 'N4.13' ','V2.0','V2.0' 'K9.0','V2.0' 'K9.0' 'P5.0','V2.0' 'K9.0' 'P5.0' 'S2.23','V2.0' 'K9.0' 'P5.0' 'S2.23' 'A3.0','V2.0' 'K9.0' 'P5.0' 'S2.23' 'A3.0' 'N4.0','V2.0' 'K9.0' 'P5.0' 'S2.23' 'A3.0' 'N4.0' 'A5.0','V2.0' 'K9.0' 'P5.0' 'S2.23' 'A3.0' 'N4.0' 'A5.0' 'S14.0','V2.0' 'K9.0' 'P5.0' 'S2.23' 'A3.0' 'N4.0' 'A5.0' 'S14.0' 'V2.34.0','V2.0' 'K9.0' 'P5.0' 'S2.23' 'A3.0' 'N4.0' 'A5.0' 'S14.0' 'V2.34.0' 'N4.13', , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'K9.0' ' ' 'S14.21' ','V2.0','V2.0' 'K9.0','V2.0' 'K9.0' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M1.1' ' ' 'k12.5' ','V2.0','V2.0' 'M1.1','V2.0' 'M1.1' 'k12.5', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M10.1' ','V2.0','V2.0' 'M10.1', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M10.1' ' ' 'P5.0' ' ' 'V2.63' ' ' 'V1.0' ','V2.0','V2.0' 'M10.1','V2.0' 'M10.1' 'P5.0','V2.0' 'M10.1' 'P5.0' 'V2.63','V2.0' 'M10.1' 'P5.0' 'V2.63' 'V1.0', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M10.1' ' ' 'S3.0' ','V2.0','V2.0' 'M10.1','V2.0' 'M10.1' 'S3.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M10.1' ' ' 'V2.10' ','V2.0','V2.0' 'M10.1','V2.0' 'M10.1' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M10.2' ','V2.0','V2.0' 'M10.2', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M13.0' ','V2.0','V2.0' 'M13.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M13.0' ' ' 'N4.13' ' ' 'S16.30.13' ' ' 'S16.30.15' ','V2.0','V2.0' 'M13.0','V2.0' 'M13.0' 'N4.13','V2.0' 'M13.0' 'N4.13' 'S16.30.13','V2.0' 'M13.0' 'N4.13' 'S16.30.13' 'S16.30.15', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M14.15' ','V2.0','V2.0' 'M14.15', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M18.11.0' ','V2.0','V2.0' 'M18.11.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M18.11.10' ' ' 'M18.9.2' ' ' 'N4.0' ','V2.0','V2.0' 'M18.11.10','V2.0' 'M18.11.10' 'M18.9.2','V2.0' 'M18.11.10' 'M18.9.2' 'N4.0', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M18.11.2' ','V2.0','V2.0' 'M18.11.2', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M18.9.8' ' ' 'N4.46.2.3' ','V2.0','V2.0' 'M18.9.8','V2.0' 'M18.9.8' 'N4.46.2.3', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M2.0' ','V2.0','V2.0' 'M2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M2.0' ' ' 'P5.0' ' ' 'V2.31' ' ' 'K2.0' ','V2.0','V2.0' 'M2.0','V2.0' 'M2.0' 'P5.0','V2.0' 'M2.0' 'P5.0' 'V2.31','V2.0' 'M2.0' 'P5.0' 'V2.31' 'K2.0', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M2.0' ' ' 'P5.0' ' ' 'V2.63' ' ' 'A16.0' ','V2.0','V2.0' 'M2.0','V2.0' 'M2.0' 'P5.0','V2.0' 'M2.0' 'P5.0' 'V2.63','V2.0' 'M2.0' 'P5.0' 'V2.63' 'A16.0', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M5.3' ','V2.0','V2.0' 'M5.3', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M5.3' ' ' 'S3.3' ','V2.0','V2.0' 'M5.3','V2.0' 'M5.3' 'S3.3', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M6.0' ' ' 'V2.63' ','V2.0','V2.0' 'M6.0','V2.0' 'M6.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M6.27' ' ' 'A2.0' ','V2.0','V2.0' 'M6.27','V2.0' 'M6.27' 'A2.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M6.3' ','V2.0','V2.0' 'M6.3', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M6.38' ','V2.0','V2.0' 'M6.38', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'M7.3' ' ' 'S16.21.0' ' ' 'N4.55.30' ' ' 'V2.23' ','V2.0','V2.0' 'M7.3','V2.0' 'M7.3' 'S16.21.0','V2.0' 'M7.3' 'S16.21.0' 'N4.55.30','V2.0' 'M7.3' 'S16.21.0' 'N4.55.30' 'V2.23', , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ','V2.0','V2.0' 'MS G1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'P2.0' ' ' 'K2.5' ' ' 'N4.0' ' ' 'K2.0' ' ' 'S3.3' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'P2.0','V2.0' 'MS G1.0' 'P2.0' 'K2.5','V2.0' 'MS G1.0' 'P2.0' 'K2.5' 'N4.0','V2.0' 'MS G1.0' 'P2.0' 'K2.5' 'N4.0' 'K2.0','V2.0' 'MS G1.0' 'P2.0' 'K2.5' 'N4.0' 'K2.0' 'S3.3', , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'P5.0' ' ' 'V1.0' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'P5.0','V2.0' 'MS G1.0' 'P5.0' 'V1.0', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'S13.11' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'S13.11', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'S13.19' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'S13.19', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'S15.36' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'S15.36', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'V2.10' ' ' 'V2.23' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'V2.10','V2.0' 'MS G1.0' 'V2.10' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'V2.2' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'V2.2', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'V2.23' ' ' 'G9.7' ' ' 'J1.0' ' ' 'N2.2' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'V2.23','V2.0' 'MS G1.0' 'V2.23' 'G9.7','V2.0' 'MS G1.0' 'V2.23' 'G9.7' 'J1.0','V2.0' 'MS G1.0' 'V2.23' 'G9.7' 'J1.0' 'N2.2', , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'V2.23' ' ' 'V2.10' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'V2.23','V2.0' 'MS G1.0' 'V2.23' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS G1.0' ' ' 'V2.34.0' ','V2.0','V2.0' 'MS G1.0','V2.0' 'MS G1.0' 'V2.34.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS M1.0' ' ' 'G9.3' ' ' 'M5.3' ','V2.0','V2.0' 'MS M1.0','V2.0' 'MS M1.0' 'G9.3','V2.0' 'MS M1.0' 'G9.3' 'M5.3', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS R1' ' ' 'P5.0' ','V2.0','V2.0' 'MS R1','V2.0' 'MS R1' 'P5.0', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'MS T1.0' ' ' 'M2.0' ' ' 'N4.0' ','V2.0','V2.0' 'MS T1.0','V2.0' 'MS T1.0' 'M2.0','V2.0' 'MS T1.0' 'M2.0' 'N4.0', , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'N1.0' ' ' 'G8.0' ' ' 'N1.1' ' ' 'V5.1' ' ' 'M18.9.2' ' ' 'N4.23' ','V2.0','V2.0' 'N1.0','V2.0' 'N1.0' 'G8.0','V2.0' 'N1.0' 'G8.0' 'N1.1','V2.0' 'N1.0' 'G8.0' 'N1.1' 'V5.1','V2.0' 'N1.0' 'G8.0' 'N1.1' 'V5.1' 'M18.9.2','V2.0' 'N1.0' 'G8.0' 'N1.1' 'V5.1' 'M18.9.2' 'N4.23', , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'N2.12' ' ' 'K10.11' ','V2.0','V2.0' 'N2.12','V2.0' 'N2.12' 'K10.11', , , , , , , , , , , , , , , , , , , , , , , , 
V2.0,' 'V2.0' ' ' 'N2.18' ' ' 'H2.0' ' ' 'V2.63' ' ' 'A2.3' ','V2.0','V2.0' 'N2.18','V2.0' 'N2.18' 'H2.0','V2.0' 'N2.18' 'H2.0' 'V2.63','V2.0' 'N2.18' 'H2.0' 'V2.63' 'A2.3', , , , , , , , , , , , , , , , , , , , , , 
