discomb,descomb,numcomb,grpcomb,npt,sttdis,node
'P5.4' 'V2.23' 'V2.75' 'N4.0' 'M2.0','Metabolic: Prameha - Upadrava 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi - Vaatakantaka 'OTHER: Netra Roga 'Metabolic: Madhumeha,5,' 'P5.4' ' ' 'V2.23' ' ' 'V2.75' ' ' 'N4.0' ' ' 'M2.0' ',1,P5.4,5
'P5.4' 'V2.56.0' 'N4.0' 'P5.0' 'P5.5','Metabolic: Prameha - Upadrava 'OTHER: Vaatavyaadhi - Pakshavadha 'OTHER: Netra Roga 'Metabolic: Prameha 'OTHER: Pramehajanya - Netraroga,5,' 'P5.4' ' ' 'V2.56.0' ' ' 'N4.0' ' ' 'P5.0' ' ' 'P5.5' ',1,P5.4,5
'P5.4' 'G9.0' 'V13.8' 'P5.0' 'V1.0' 'H2.0','Metabolic: Prameha - Upadrava 'OTHER: Granthi 'OTHER: Vrana - Kaphavaataraktaja Vrana 'Metabolic: Prameha 'RMSD: Vaatarakta 'OTHER: Hridroga,6,' 'P5.4' ' ' 'G9.0' ' ' 'V13.8' ' ' 'P5.0' ' ' 'V1.0' ' ' 'H2.0' ',1,P5.4,6
'P5.4' 'V16.0' 'N4.0' 'P5.5' 'M5.1' 'A6.0','Metabolic: Prameha - Upadrava 'OTHER: Vrikka Roga 'OTHER: Netra Roga 'OTHER: Pramehajanya - Netraroga 'OTHER: Maanasa Roga - Vishada 'OTHER: Amlapitta,6,' 'P5.4' ' ' 'V16.0' ' ' 'N4.0' ' ' 'P5.5' ' ' 'M5.1' ' ' 'A6.0' ' ' 'S2.10' ' ' 'V2.0' ',1,P5.4,6
'P5.4' 'V16.0' 'N4.0' 'P5.5' 'M5.1' 'A6.0' 'S2.10','Metabolic: Prameha - Upadrava 'OTHER: Vrikka Roga 'OTHER: Netra Roga 'OTHER: Pramehajanya - Netraroga 'OTHER: Maanasa Roga - Vishada 'OTHER: Amlapitta 'OTHER: Shiroroga - Shirahshoola,7,' 'P5.4' ' ' 'V16.0' ' ' 'N4.0' ' ' 'P5.5' ' ' 'M5.1' ' ' 'A6.0' ' ' 'S2.10' ' ' 'V2.0' ',1,P5.4,7
'P5.4' 'V16.0' 'N4.0' 'P5.5' 'M5.1' 'A6.0' 'S2.10' 'V2.0','Metabolic: Prameha - Upadrava 'OTHER: Vrikka Roga 'OTHER: Netra Roga 'OTHER: Pramehajanya - Netraroga 'OTHER: Maanasa Roga - Vishada 'OTHER: Amlapitta 'OTHER: Shiroroga - Shirahshoola 'RMSD: Vaatavyaadhi,8,' 'P5.4' ' ' 'V16.0' ' ' 'N4.0' ' ' 'P5.5' ' ' 'M5.1' ' ' 'A6.0' ' ' 'S2.10' ' ' 'V2.0' ',1,P5.4,8
'P5.5','OTHER: Pramehajanya - Netraroga,1,' 'P5.5' ' ' 'M2.0' ',1,P5.5,1
'P5.5','OTHER: Pramehajanya - Netraroga,1,' 'P5.5' ' ' 'M2.0' ' ' 'R2.0' ',1,P5.5,1
'P5.5','OTHER: Pramehajanya - Netraroga,1,' 'P5.5' ' ' 'N4.0' ' ' 'M2.0' ',1,P5.5,1
'P5.5','OTHER: Pramehajanya - Netraroga,1,' 'P5.5' ' ' 'V2.0' ',1,P5.5,1
'P5.5' 'M2.0','OTHER: Pramehajanya - Netraroga 'Metabolic: Madhumeha,2,' 'P5.5' ' ' 'M2.0' ',1,P5.5,2
'P5.5' 'M2.0','OTHER: Pramehajanya - Netraroga 'Metabolic: Madhumeha,2,' 'P5.5' ' ' 'M2.0' ' ' 'R2.0' ',1,P5.5,2
'P5.5' 'N4.0','OTHER: Pramehajanya - Netraroga 'OTHER: Netra Roga,2,' 'P5.5' ' ' 'N4.0' ' ' 'M2.0' ',1,P5.5,2
'P5.5' 'V2.0','OTHER: Pramehajanya - Netraroga 'RMSD: Vaatavyaadhi,2,' 'P5.5' ' ' 'V2.0' ',1,P5.5,2
'P5.5' 'M2.0' 'R2.0','OTHER: Pramehajanya - Netraroga 'Metabolic: Madhumeha 'OTHER: Raktapitta,3,' 'P5.5' ' ' 'M2.0' ' ' 'R2.0' ',1,P5.5,3
'P5.5' 'N4.0' 'M2.0','OTHER: Pramehajanya - Netraroga 'OTHER: Netra Roga 'Metabolic: Madhumeha,3,' 'P5.5' ' ' 'N4.0' ' ' 'M2.0' ',1,P5.5,3
'R2.0','OTHER: Raktapitta,1,' 'R2.0' ' ' 'V2.45' ',1,R2.0,1
'R2.0' 'V2.45','OTHER: Raktapitta 'RMSD: Vaatavyaadhi - Majjaasthigata Vaata,2,' 'R2.0' ' ' 'V2.45' ',1,R2.0,2
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'A2.0' ',3,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'A7A.0' ' ' 'M10.0' ',1,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'S14.0' ',6,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'S14.21' ',3,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'V2.0' ' ' 'V2.23' ' ' 'V2.63' ',1,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'V2.23' ',3,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'V2.63' ',10,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'V2.63' ' ' 'B5' ',1,S0.0,1
'S0.0','OTHER: Saamavata,1,' 'S0.0' ' ' 'V2.63' ' ' 'G9.7' ',1,S0.0,1
'S0.0' 'A2.0','OTHER: Saamavata 'RMSD: Aamavaata,2,' 'S0.0' ' ' 'A2.0' ',3,S0.0,2
'S0.0' 'A7A.0','OTHER: Saamavata 'OTHER: Anidra,2,' 'S0.0' ' ' 'A7A.0' ' ' 'M10.0' ',1,S0.0,2
'S0.0' 'S1.0','OTHER: Saamavata 'OTHER: Sheetapitta,2,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,2
'S0.0' 'S14.0','OTHER: Saamavata 'RMSD: Sthaanabhedena Shoola,2,' 'S0.0' ' ' 'S14.0' ',6,S0.0,2
'S0.0' 'S14.21','OTHER: Saamavata 'RMSD: Sthaanabhedena Shoola - Katee Shoola,2,' 'S0.0' ' ' 'S14.21' ',3,S0.0,2
'S0.0' 'V2.0','OTHER: Saamavata 'RMSD: Vaatavyaadhi,2,' 'S0.0' ' ' 'V2.0' ' ' 'V2.23' ' ' 'V2.63' ',1,S0.0,2
'S0.0' 'V2.23','OTHER: Saamavata 'RMSD: Vaatavyaadhi - Gridhrasee,2,' 'S0.0' ' ' 'V2.23' ',3,S0.0,2
'S0.0' 'V2.63','OTHER: Saamavata 'RMSD: Vaatavyaadhi - Sandhigata Vaata,2,' 'S0.0' ' ' 'V2.63' ',10,S0.0,2
'S0.0' 'V2.63','OTHER: Saamavata 'RMSD: Vaatavyaadhi - Sandhigata Vaata,2,' 'S0.0' ' ' 'V2.63' ' ' 'B5' ',1,S0.0,2
'S0.0' 'V2.63','OTHER: Saamavata 'RMSD: Vaatavyaadhi - Sandhigata Vaata,2,' 'S0.0' ' ' 'V2.63' ' ' 'G9.7' ',1,S0.0,2
'S0.0' 'A7A.0' 'M10.0','OTHER: Saamavata 'OTHER: Anidra 'Metabolic: Medoroga,3,' 'S0.0' ' ' 'A7A.0' ' ' 'M10.0' ',1,S0.0,3
'S0.0' 'S1.0' 'A7A.0','OTHER: Saamavata 'OTHER: Sheetapitta 'OTHER: Anidra,3,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,3
'S0.0' 'V2.0' 'V2.23','OTHER: Saamavata 'RMSD: Vaatavyaadhi 'RMSD: Vaatavyaadhi - Gridhrasee,3,' 'S0.0' ' ' 'V2.0' ' ' 'V2.23' ' ' 'V2.63' ',1,S0.0,3
'S0.0' 'V2.63' 'B5','OTHER: Saamavata 'RMSD: Vaatavyaadhi - Sandhigata Vaata 'OTHER: Bhrama,3,' 'S0.0' ' ' 'V2.63' ' ' 'B5' ',1,S0.0,3
'S0.0' 'V2.63' 'G9.7','OTHER: Saamavata 'RMSD: Vaatavyaadhi - Sandhigata Vaata 'OTHER: Granthi - Siraa Granthi,3,' 'S0.0' ' ' 'V2.63' ' ' 'G9.7' ',1,S0.0,3
'S0.0' 'S1.0' 'A7A.0' 'k12.5','OTHER: Saamavata 'OTHER: Sheetapitta 'OTHER: Anidra 'OTHER: Kushtha-dadru,4,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,4
'S0.0' 'V2.0' 'V2.23' 'V2.63','OTHER: Saamavata 'RMSD: Vaatavyaadhi 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi - Sandhigata Vaata,4,' 'S0.0' ' ' 'V2.0' ' ' 'V2.23' ' ' 'V2.63' ',1,S0.0,4
'S0.0' 'S1.0' 'A7A.0' 'k12.5' 'B3.0','OTHER: Saamavata 'OTHER: Sheetapitta 'OTHER: Anidra 'OTHER: Kushtha-dadru 'OTHER: Bhagna,5,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,5
'S0.0' 'S1.0' 'A7A.0' 'k12.5' 'B3.0' 'P5.0','OTHER: Saamavata 'OTHER: Sheetapitta 'OTHER: Anidra 'OTHER: Kushtha-dadru 'OTHER: Bhagna 'Metabolic: Prameha,6,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,6
'S0.0' 'S1.0' 'A7A.0' 'k12.5' 'B3.0' 'P5.0' 'V2.10','OTHER: Saamavata 'OTHER: Sheetapitta 'OTHER: Anidra 'OTHER: Kushtha-dadru 'OTHER: Bhagna 'Metabolic: Prameha 'OTHER: Vaatavyaadhi - Avabaahuka,7,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,7
'S0.0' 'S1.0' 'A7A.0' 'k12.5' 'B3.0' 'P5.0' 'V2.10' 'V2.23','OTHER: Saamavata 'OTHER: Sheetapitta 'OTHER: Anidra 'OTHER: Kushtha-dadru 'OTHER: Bhagna 'Metabolic: Prameha 'OTHER: Vaatavyaadhi - Avabaahuka 'RMSD: Vaatavyaadhi - Gridhrasee,8,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,8
'S0.0' 'S1.0' 'A7A.0' 'k12.5' 'B3.0' 'P5.0' 'V2.10' 'V2.23' 'M2.0','OTHER: Saamavata 'OTHER: Sheetapitta 'OTHER: Anidra 'OTHER: Kushtha-dadru 'OTHER: Bhagna 'Metabolic: Prameha 'OTHER: Vaatavyaadhi - Avabaahuka 'RMSD: Vaatavyaadhi - Gridhrasee 'Metabolic: Madhumeha,9,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,9
'S0.0' 'S1.0' 'A7A.0' 'k12.5' 'B3.0' 'P5.0' 'V2.10' 'V2.23' 'M2.0' 'V2.63','OTHER: Saamavata 'OTHER: Sheetapitta 'OTHER: Anidra 'OTHER: Kushtha-dadru 'OTHER: Bhagna 'Metabolic: Prameha 'OTHER: Vaatavyaadhi - Avabaahuka 'RMSD: Vaatavyaadhi - Gridhrasee 'Metabolic: Madhumeha 'RMSD: Vaatavyaadhi - Sandhigata Vaata,10,' 'S0.0' ' ' 'S1.0' ' ' 'A7A.0' ' ' 'k12.5' ' ' 'B3.0' ' ' 'P5.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'M2.0' ' ' 'V2.63' ',1,S0.0,10
'S1.0','OTHER: Sheetapitta,1,' 'S1.0' ' ' 'K10.38A' ' ' 'V2.23' ' ' 'N2.18' ',1,S1.0,1
'S1.0','OTHER: Sheetapitta,1,' 'S1.0' ' ' 'S15.36' ',1,S1.0,1
'S1.0','OTHER: Sheetapitta,1,' 'S1.0' ' ' 'V2.0' ' ' 'N4.40.20.0' ' ' 'N4.6' ' ' 'N4.35' ' ' 'N4.0' ',1,S1.0,1
'S1.0','OTHER: Sheetapitta,1,' 'S1.0' ' ' 'V2.0' ' ' 'V2.23' ' ' 'S14.21' ',1,S1.0,1
'S1.0','OTHER: Sheetapitta,1,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,1
'S1.0','OTHER: Sheetapitta,1,' 'S1.0' ' ' 'V2.63' ',4,S1.0,1
'S1.0','OTHER: Sheetapitta,1,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,1
'S1.0','OTHER: Sheetapitta,1,' 'S1.0' ' ' 'k12.16' ' ' 'V2.75' ',1,S1.0,1
'S1.0' 'K10.38A','OTHER: Sheetapitta 'OTHER: Kshudra Roga - Parikartikaa,2,' 'S1.0' ' ' 'K10.38A' ' ' 'V2.23' ' ' 'N2.18' ',1,S1.0,2
'S1.0' 'S15.36','OTHER: Sheetapitta 'RMSD: Sthaanabhedena Shoola - Prishtha Shoola,2,' 'S1.0' ' ' 'S15.36' ',1,S1.0,2
'S1.0' 'V2.0','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi,2,' 'S1.0' ' ' 'V2.0' ' ' 'N4.40.20.0' ' ' 'N4.6' ' ' 'N4.35' ' ' 'N4.0' ',1,S1.0,2
'S1.0' 'V2.0','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi,2,' 'S1.0' ' ' 'V2.0' ' ' 'V2.23' ' ' 'S14.21' ',1,S1.0,2
'S1.0' 'V2.23','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Gridhrasee,2,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,2
'S1.0' 'V2.63','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Sandhigata Vaata,2,' 'S1.0' ' ' 'V2.63' ',4,S1.0,2
'S1.0' 'k12.0','OTHER: Sheetapitta 'OTHER: Kushtha,2,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,2
'S1.0' 'k12.16','OTHER: Sheetapitta 'OTHER: Kushtha-vicharchika,2,' 'S1.0' ' ' 'k12.16' ' ' 'V2.75' ',1,S1.0,2
'S1.0' 'K10.38A' 'V2.23','OTHER: Sheetapitta 'OTHER: Kshudra Roga - Parikartikaa 'RMSD: Vaatavyaadhi - Gridhrasee,3,' 'S1.0' ' ' 'K10.38A' ' ' 'V2.23' ' ' 'N2.18' ',1,S1.0,3
'S1.0' 'V2.0' 'N4.40.20.0','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi 'OTHER: Netra Roga - Drishtigata - Timira,3,' 'S1.0' ' ' 'V2.0' ' ' 'N4.40.20.0' ' ' 'N4.6' ' ' 'N4.35' ' ' 'N4.0' ',1,S1.0,3
'S1.0' 'V2.0' 'V2.23','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi 'RMSD: Vaatavyaadhi - Gridhrasee,3,' 'S1.0' ' ' 'V2.0' ' ' 'V2.23' ' ' 'S14.21' ',1,S1.0,3
'S1.0' 'V2.23' 'V2.0','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi,3,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,3
'S1.0' 'k12.0' 'K2.0','OTHER: Sheetapitta 'OTHER: Kushtha 'OTHER: Kaasa,3,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,3
'S1.0' 'k12.16' 'V2.75','OTHER: Sheetapitta 'OTHER: Kushtha-vicharchika 'RMSD: Vaatavyaadhi - Vaatakantaka,3,' 'S1.0' ' ' 'k12.16' ' ' 'V2.75' ',1,S1.0,3
'S1.0' 'K10.38A' 'V2.23' 'N2.18','OTHER: Sheetapitta 'OTHER: Kshudra Roga - Parikartikaa 'RMSD: Vaatavyaadhi - Gridhrasee 'OTHER: Naasaa Roga - Peenasa,4,' 'S1.0' ' ' 'K10.38A' ' ' 'V2.23' ' ' 'N2.18' ',1,S1.0,4
'S1.0' 'V2.0' 'N4.40.20.0' 'N4.6','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi 'OTHER: Netra Roga - Drishtigata - Timira 'OTHER: Netra Roga - Ashrusraava,4,' 'S1.0' ' ' 'V2.0' ' ' 'N4.40.20.0' ' ' 'N4.6' ' ' 'N4.35' ' ' 'N4.0' ',1,S1.0,4
'S1.0' 'V2.0' 'V2.23' 'S14.21','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Sthaanabhedena Shoola - Katee Shoola,4,' 'S1.0' ' ' 'V2.0' ' ' 'V2.23' ' ' 'S14.21' ',1,S1.0,4
'S1.0' 'V2.23' 'V2.0' 'S13.11','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi 'RMSD: Sthaanabhedena Graha - Katee Graha,4,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,4
'S1.0' 'k12.0' 'K2.0' 'J1.1','OTHER: Sheetapitta 'OTHER: Kushtha 'OTHER: Kaasa 'OTHER: Jvara- kapha,4,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,4
'S1.0' 'V2.0' 'N4.40.20.0' 'N4.6' 'N4.35','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi 'OTHER: Netra Roga - Drishtigata - Timira 'OTHER: Netra Roga - Ashrusraava 'OTHER: Netra Roga - Triteeya Patalagata Timira,5,' 'S1.0' ' ' 'V2.0' ' ' 'N4.40.20.0' ' ' 'N4.6' ' ' 'N4.35' ' ' 'N4.0' ',1,S1.0,5
'S1.0' 'V2.23' 'V2.0' 'S13.11' 'S13.0','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi 'RMSD: Sthaanabhedena Graha - Katee Graha 'RMSD: Sthaanabhedena Graha,5,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,5
'S1.0' 'k12.0' 'K2.0' 'J1.1' 'P5.0','OTHER: Sheetapitta 'OTHER: Kushtha 'OTHER: Kaasa 'OTHER: Jvara- kapha 'Metabolic: Prameha,5,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,5
'S1.0' 'V2.0' 'N4.40.20.0' 'N4.6' 'N4.35' 'N4.0','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi 'OTHER: Netra Roga - Drishtigata - Timira 'OTHER: Netra Roga - Ashrusraava 'OTHER: Netra Roga - Triteeya Patalagata Timira 'OTHER: Netra Roga,6,' 'S1.0' ' ' 'V2.0' ' ' 'N4.40.20.0' ' ' 'N4.6' ' ' 'N4.35' ' ' 'N4.0' ',1,S1.0,6
'S1.0' 'V2.23' 'V2.0' 'S13.11' 'S13.0' 'V2.36','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi 'RMSD: Sthaanabhedena Graha - Katee Graha 'RMSD: Sthaanabhedena Graha 'RMSD: Vaatavyaadhi - Kateegata Vaata,6,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,6
'S1.0' 'k12.0' 'K2.0' 'J1.1' 'P5.0' 'N2.21.0','OTHER: Sheetapitta 'OTHER: Kushtha 'OTHER: Kaasa 'OTHER: Jvara- kapha 'Metabolic: Prameha 'OTHER: Naasaa Roga - Pratishyaaya,6,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,6
'S1.0' 'V2.23' 'V2.0' 'S13.11' 'S13.0' 'V2.36' 'M10.1','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi 'RMSD: Sthaanabhedena Graha - Katee Graha 'RMSD: Sthaanabhedena Graha 'RMSD: Vaatavyaadhi - Kateegata Vaata 'Metabolic: Medoroga - Sthula medho roga,7,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,7
'S1.0' 'k12.0' 'K2.0' 'J1.1' 'P5.0' 'N2.21.0' 'N2.18','OTHER: Sheetapitta 'OTHER: Kushtha 'OTHER: Kaasa 'OTHER: Jvara- kapha 'Metabolic: Prameha 'OTHER: Naasaa Roga - Pratishyaaya 'OTHER: Naasaa Roga - Peenasa,7,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,7
'S1.0' 'V2.23' 'V2.0' 'S13.11' 'S13.0' 'V2.36' 'M10.1' 'M18.11.2','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi 'RMSD: Sthaanabhedena Graha - Katee Graha 'RMSD: Sthaanabhedena Graha 'RMSD: Vaatavyaadhi - Kateegata Vaata 'Metabolic: Medoroga - Sthula medho roga 'OTHER: Mukha Roga - Galagata Roga - Galaganda,8,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,8
'S1.0' 'k12.0' 'K2.0' 'J1.1' 'P5.0' 'N2.21.0' 'N2.18' 'A16.0','OTHER: Sheetapitta 'OTHER: Kushtha 'OTHER: Kaasa 'OTHER: Jvara- kapha 'Metabolic: Prameha 'OTHER: Naasaa Roga - Pratishyaaya 'OTHER: Naasaa Roga - Peenasa 'OTHER: Atisaara,8,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,8
'S1.0' 'V2.23' 'V2.0' 'S13.11' 'S13.0' 'V2.36' 'M10.1' 'M18.11.2' 'V2.7','OTHER: Sheetapitta 'RMSD: Vaatavyaadhi - Gridhrasee 'RMSD: Vaatavyaadhi 'RMSD: Sthaanabhedena Graha - Katee Graha 'RMSD: Sthaanabhedena Graha 'RMSD: Vaatavyaadhi - Kateegata Vaata 'Metabolic: Medoroga - Sthula medho roga 'OTHER: Mukha Roga - Galagata Roga - Galaganda 'OTHER: Vaatavyaadhi - Ardita,9,' 'S1.0' ' ' 'V2.23' ' ' 'V2.0' ' ' 'S13.11' ' ' 'S13.0' ' ' 'V2.36' ' ' 'M10.1' ' ' 'M18.11.2' ' ' 'V2.7' ' ' 'S14.21' ' ' 'S16.10' ',1,S1.0,9
'S1.0' 'k12.0' 'K2.0' 'J1.1' 'P5.0' 'N2.21.0' 'N2.18' 'A16.0' 'V2.63','OTHER: Sheetapitta 'OTHER: Kushtha 'OTHER: Kaasa 'OTHER: Jvara- kapha 'Metabolic: Prameha 'OTHER: Naasaa Roga - Pratishyaaya 'OTHER: Naasaa Roga - Peenasa 'OTHER: Atisaara 'RMSD: Vaatavyaadhi - Sandhigata Vaata,9,' 'S1.0' ' ' 'k12.0' ' ' 'K2.0' ' ' 'J1.1' ' ' 'P5.0' ' ' 'N2.21.0' ' ' 'N2.18' ' ' 'A16.0' ' ' 'V2.63' ' ' 'K3.0' ' ' 'V2.10' ' ' 'V1.0' ',1,S1.0,9
